sID,RAND,Stressor,Label,,,,,,,,,,,,,,,,
6358,0.914040552,"Mom is kind of nagging me a lot lately, and I don't know if she's always done it or if I'm just noticing that it bothers me.",Family Issues,,,,,,,,,,,,,,,,
4293,0.538551191,so i'm a bit worried about next semester's schedule.,School,,,,,,,,,,,,,,,,
869,0.983794063,"i have been feeling stressed with my caseload at work, on top of going to school.",Work,,,,,,,,,,,,,,,,
225,0.919844819,Dealing with right-wing syncophants and trolls online and in social media has been hard.,Other,,,,,,,,,,,,,,,,
3074,0.417889415,work is very exhausting i need a break or need a vacation,Work,,,,,,,,,,,,,,,,
4062,0.728951002,I'm just kinda fed up with work at the moment so I don't know how much I'll be doing today.,Work,,,,,,,,,,,,,,,,
2551,0.124125275,The corovirus outbreak is really stressing me out,Emotional Turmoil,,,,,,,,,,,,,,,,
5952,0.150405385,some times it seems like it is breaking because i'm worrying all the time.,Emotional Turmoil,,,,,,,,,,,,,,,,
6134,0.797751151,"I need to get that job, I need to get the money, and I need to get out.",Financial Problem,,,,,,,,,,,,,,,,
4671,0.318324973,"i cook, but i cook for me, I'm hungry, shit.",Other,,,,,,,,,,,,,,,,
2123,0.199714422,my week was so stressful  because of having financial problems.,Financial Problem,,,,,,,,,,,,,,,,
5217,0.419758537,My roomate is having some crazy boyfriend problems.,Social Relationships,,,,,,,,,,,,,,,,
1098,0.546328313,i might lose my job becase of budget cuts,Work,,,,,,,,,,,,,,,,
5765,0.217499781,"I'm freaking out, I need this so bad.",Other,,,,,,,,,,,,,,,,
5448,0.879940294,My sisters friends fiance` was killed in a car accident.,Social Relationships,,,,,,,,,,,,,,,,
494,0.974532316,honestly not much,Other,,,,,,,,,,,,,,,,
562,0.41903838,i am little bit stress in my son study,School,,,,,,,,,,,,,,,,
2704,0.379764119,the washing machine is broken and i'm really behind on laundry.,Everyday Decision Making,,,,,,,,,,,,,,,,
5598,0.280456869,i'm so upset and overwhelmed right now.,Emotional Turmoil,,,,,,,,,,,,,,,,
2175,0.750019379,Not being able to see my family.,Family Issues,,,,,,,,,,,,,,,,
4805,0.262255225,"i work too much and when i get out i'm too tired to function, plus everyone always has plans.",Work,,,,,,,,,,,,,,,,
3012,0.079119254,"work has been really stressful lately. so much work, so little time",Work,,,,,,,,,,,,,,,,
2440,0.081633302,"Still packing for the big move.  Way too much stuff, not enough boxes!",Everyday Decision Making,,,,,,,,,,,,,,,,
402,0.107436507,having to type messages on my phone.,Other,,,,,,,,,,,,,,,,
4524,0.574720689,"Lately, I've been feeling like my emotions conflict with my actions a lot.",Emotional Turmoil,,,,,,,,,,,,,,,,
5229,0.827870462,"idk, maybe im overreacting, but im sad ya know, a lot of my friends are going far away.",Social Relationships,,,,,,,,,,,,,,,,
5564,0.416341204,my mom made me feel really bad about myself.,Family Issues,,,,,,,,,,,,,,,,
4625,0.689003839,how I have so much work to do and not enough time. Fuck.,Work,,,,,,,,,,,,,,,,
1488,0.176853665,i've been stressing a lot about school,School,,,,,,,,,,,,,,,,
1722,0.230314102,my 13 year old hates school and tries everything to avoid going,Family Issues,,,,,,,,,,,,,,,,
3390,0.649693788,And that I wake up with an upset stomach and a headache when I think about going to work.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
6314,0.492984975,there are weird moments when i miss my son most. they are not predictable or organized or logical.,Family Issues,,,,,,,,,,,,,,,,
4073,0.594383919,I'm really bad at prioritizing and I need a job ASAP.,Work,,,,,,,,,,,,,,,,
5612,0.151013469,Saddest Memory? seeing my grandmother crying when my great grandma passed away Most Embarassing Memory?,Emotional Turmoil,,,,,,,,,,,,,,,,
887,0.506442684,i have been looking for a new job,Work,,,,,,,,,,,,,,,,
1194,0.335258225,I would say this whole corona virus situation has me stresssed,Other,,,,,,,,,,,,,,,,
364,0.427303801,got a bill to pay and not sure how :(,Financial Problem,,,,,,,,,,,,,,,,
3848,0.258430717,i had to go to work feeling crappy.,Work,,,,,,,,,,,,,,,,
4051,0.327466016,"I'm getting sick of this, because it doesn't seem to be getting better and I have stuff to do.",Everyday Decision Making,,,,,,,,,,,,,,,,
6075,0.831131062,"my family is so broke rite now that they cant even afford to pay for our van's registration and inspection, so pretty much i am fuct.",Financial Problem,,,,,,,,,,,,,,,,
633,0.818270422,I am stressing about my brother and how he is doing. He hasn't been doing well.,Family Issues,,,,,,,,,,,,,,,,
4920,0.430941666,I was pretty nervous about last night's chemistry exam.,School,,,,,,,,,,,,,,,,
1458,0.409800202,i've been really stressed about sean's anxiety lately.,Social Relationships,,,,,,,,,,,,,,,,
1168,0.764359144,i was talking to me. x and i told him what was on my mind.,Social Relationships,,,,,,,,,,,,,,,,
2855,0.961564587,trying to get my work finished so i can go home/,Work,,,,,,,,,,,,,,,,
5036,0.75587271,im all stressed out bout my grades and stuff!!!!,School,,,,,,,,,,,,,,,,
4562,0.827434553,"I had to leave early to let them work, so I am loitering at a starbucks until class at noon.",Other,,,,,,,,,,,,,,,,
2566,0.237480378,The Covid-19 pandemic. I think a man who lives across the hall from me might have it.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
2340,0.268584691,recently i have just been having a hard time with my finances.,Financial Problem,,,,,,,,,,,,,,,,
1560,0.221427347,just dealing with managing work/home life balance and feeling guilty about it.,Family Issues,,,,,,,,,,,,,,,,
47,0.377796203,all the drama involving my case.,Work,,,,,,,,,,,,,,,,
1781,0.832223846,my boyfriend isn't affectionate with me,Social Relationships,,,,,,,,,,,,,,,,
4277,0.057057092,"Right now, I'm just so stressed about preparations and nervous about how things will be when I get there.",Other,,,,,,,,,,,,,,,,
5447,0.830479757,"Issues with myself and parents aside, there is another thing causing conflict and anger inside me and that is society itself.",Social Relationships,,,,,,,,,,,,,,,,
4598,0.704768613,my life is starting to get really complicated again and it's beginning to stress me out.,Emotional Turmoil,,,,,,,,,,,,,,,,
4330,0.641445875,They just get frustrated when they have to deal with so much and they dont think they're getting much back.,Everyday Decision Making,,,,,,,,,,,,,,,,
2673,0.334883788,The situation that the world is in now with this Covid 19 virus running rampant.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
33,0.06838785,a recent stressful situation that i have experienced is being overworked.,Work,,,,,,,,,,,,,,,,
5746,0.638648616,I can't be perfect and I do mess up here and there but always try and make things better the next time.,Other,,,,,,,,,,,,,,,,
6171,0.178186945,Found out I need surgery next week to remove what is causing the pain.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
353,0.595970753,Girl tell me why my aunt (that lives) around the corner stole $20 from me.,Family Issues,,,,,,,,,,,,,,,,
2334,0.458292139,recent situation that has been stressing is the survey without catch.,Work,,,,,,,,,,,,,,,,
5096,0.788703844,"Math test was today, I don't think I did too well.",School,,,,,,,,,,,,,,,,
4280,0.416736907,school is almost over and i don't know how to handle everything i need to.,School,,,,,,,,,,,,,,,,
3785,0.275103114,I am stressed about returning to work when we are not yet prepared.,Work,,,,,,,,,,,,,,,,
2481,0.170432945,That is so crazy,Other,,,,,,,,,,,,,,,,
4966,0.466884839,I have a paper to write this weekend.,School,,,,,,,,,,,,,,,,
3416,0.667206624,"I fucking hate gaining weight, I hate being bloated, and tired all the freaking time, I hate this.","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
4362,0.60319008,Well its been awhile so ill update ya on things that have been going on -work sucks right now.,Work,,,,,,,,,,,,,,,,
2542,0.517258942,The coronavirus pandemic making me stay home!,Emotional Turmoil,,,,,,,,,,,,,,,,
1491,0.2083888,I've been stressing about finances.,Financial Problem,,,,,,,,,,,,,,,,
1047,0.98420353,i haven't been sleeping well lately.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
6268,0.244226509,"I had an argument with my mom, and now I feel all sad and squishy.",Family Issues,,,,,,,,,,,,,,,,
1461,0.60183379,i've been really stressed about work.,Work,,,,,,,,,,,,,,,,
1233,0.229726101,i'm feeling stuck like if i can't go anywhere to live my life i'm being threatened,Emotional Turmoil,,,,,,,,,,,,,,,,
1893,0.678525403,my girlfriend and i broke up almost a year ago and i'm still not over it.,Social Relationships,,,,,,,,,,,,,,,,
3622,0.199763196,I went to work and I found out that Kasey is sick and has been sick for several weeks.,Social Relationships,,,,,,,,,,,,,,,,
1416,0.556779922,Its easily this horrible virus going around. It is been tough and staying home sucks,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
390,0.88279609,Having to be away from my family and friends due to the Corona Virus,Family Issues,,,,,,,,,,,,,,,,
1496,0.128219084,i've been stressing out about my money situation,Financial Problem,,,,,,,,,,,,,,,,
3431,0.920860862,I had a hard time getting to sleep I'll admit.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
2037,0.942695186,my productivity,Other,,,,,,,,,,,,,,,,
1807,0.275698692,my child's father is not active in my sons life and i'm struggling!,Family Issues,,,,,,,,,,,,,,,,
5340,0.099500714,I'm tired of people trying to guilt trip me into something I don't want to do.,Social Relationships,,,,,,,,,,,,,,,,
1661,0.914382735,making a decision on preschool,Family Issues,,,,,,,,,,,,,,,,
4754,0.719442923,It wasn't enough that I'm already having difficulties eating meat.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
6085,0.889060797,"oh, i dont get paid til oct 3rd, and too bad i have a car payment due four days before that.",Financial Problem,,,,,,,,,,,,,,,,
912,0.022562529,i have been stressed about my credit card debt.,Financial Problem,,,,,,,,,,,,,,,,
1874,0.881571893,my financial situaition is tough this month.,Financial Problem,,,,,,,,,,,,,,,,
4913,0.229974485,I have been working hard lately to pull my grades up in school that I have sadly let slip.,School,,,,,,,,,,,,,,,,
6483,0.002285876,I've been feeling weary again about going back to school.,School,,,,,,,,,,,,,,,,
579,0.307989141,"I am panicking, I receive zero income during this Coronavirus pandemic. Idk what to do!",Work,,,,,,,,,,,,,,,,
1179,0.90721313,i woke up late this morning and was almost late to a meeting.,Work,,,,,,,,,,,,,,,,
6118,0.067969452,John isn't cooperating in the lease break and I'm so in debt that I don't know where to start.,Financial Problem,,,,,,,,,,,,,,,,
3925,0.240999539,I been worrying about too many things out of my control lately and ive really gotta stop.,Emotional Turmoil,,,,,,,,,,,,,,,,
5578,0.685107822,sorry bout all that but i really needed to vent some stuff.,Emotional Turmoil,,,,,,,,,,,,,,,,
5518,0.723473884,Being on your friends list made me very uncomfortable.,Social Relationships,,,,,,,,,,,,,,,,
3734,0.816520839,Interesting,Other,,,,,,,,,,,,,,,,
957,0.216629755,i have been struggling to sleep,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
875,0.312381067,i have been having a hard time finding a job,Work,,,,,,,,,,,,,,,,
4554,0.104279202,"making breakfast, lunch and dinner before i leave the house is weird. and time consuming.",Other,,,,,,,,,,,,,,,,
4738,0.316207439,It gives me a lot of time to get my Christmas shopping done.,Other,,,,,,,,,,,,,,,,
6255,0.95291975,"Sure, she's got problems, but bitching about it to everyone and their mom isn't going to help me in the long run. I won't have friends much longer.",Social Relationships,,,,,,,,,,,,,,,,
3910,0.052490537,I already paid these exhorbitant costs at my current school and I'm reluctant to pay them again.,Financial Problem,,,,,,,,,,,,,,,,
1615,0.455168441,lately at work i've been stressed out due to a toxic environment with my coworkers.,Work,,,,,,,,,,,,,,,,
2550,0.30332933,The coronoavirus situation is getting worse around here. The first death  happened.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
5152,0.985816975,i need to get a b in the class.,School,,,,,,,,,,,,,,,,
4581,0.303912752,"Okay, so Im bad at updating. I cant update everyday cause sometimes i just dont have anything to say.",Other,,,,,,,,,,,,,,,,
4668,0.717262272,I didn't know what to feed a gyrfalcon so I just grabbed a lot of meat.,Other,,,,,,,,,,,,,,,,
6148,0.834386865,i feel sad that i dont spend enough time with my parents.,Family Issues,,,,,,,,,,,,,,,,
5581,0.812826777,her husband and son are in jail too.,Family Issues,,,,,,,,,,,,,,,,
795,0.389373558,i had a stress in deciding a meal. give me some suggestions.,Everyday Decision Making,,,,,,,,,,,,,,,,
5631,0.70351433,My entries have been a bit sparse this past week.,Other,,,,,,,,,,,,,,,,
59,0.561926425,answer with the situation,Other,,,,,,,,,,,,,,,,
476,0.053040383,Hi. I have been stressed about the virus situation.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
4551,0.173590126,i always find myself having to limit myself at times from doing so. and,Other,,,,,,,,,,,,,,,,
2952,0.669224968,what do you do with people who give you conflicting information or keep changing information?,Social Relationships,,,,,,,,,,,,,,,,
3591,0.684858096,i'm on such a bad sleeping schedule.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
6706,0.329414896,i'm so tired of smoking with joe that i think i'd quit just to stop doing it with him.,Other,,,,,,,,,,,,,,,,
1726,0.285401522,my annoying sister has been stressing me.,Family Issues,,,,,,,,,,,,,,,,
5095,0.048740001,"I have a Literature exam tomorrow, I haven't even read the book yet.",School,,,,,,,,,,,,,,,,
1218,0.113994081,i'm anxious about failing to meet my commitments to my family,Family Issues,,,,,,,,,,,,,,,,
6288,0.172620651,My parents are driveing me INSANE here.,Family Issues,,,,,,,,,,,,,,,,
2003,0.460896716,my mom is not leaving me alone,Family Issues,,,,,,,,,,,,,,,,
4238,0.016841982,My money is now a issue and possible being screwed over like my parents are.,Financial Problem,,,,,,,,,,,,,,,,
5848,0.922089455,"I'm so frustrated with life right now, I can't even think of anything to say.",Emotional Turmoil,,,,,,,,,,,,,,,,
5784,0.142242058,"Im tired, bored, lonely, restless, sad and comforted all at once.",Emotional Turmoil,,,,,,,,,,,,,,,,
5913,0.475902272,Missy we so have to talk soon i really need to call you.~Manda,Other,,,,,,,,,,,,,,,,
4640,0.43581195,"Moving house, getting married and becoming self employed are scary things.",Social Relationships,,,,,,,,,,,,,,,,
179,0.256147846,Coronavirus and panic buying have been stressing me out.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
3468,0.386822204,"I started getting sick, couldn't get any homework done, and was driving myself insane with anxiety.","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
6468,0.954417316,"Sorry im ranting, ive been cleaning my room and digging up my past, which sucks, and ive just been reminded of a whole lot that i didnt want to remember..",Emotional Turmoil,,,,,,,,,,,,,,,,
4052,0.921106619,I'm getting stressed out at work...,Work,,,,,,,,,,,,,,,,
